,f01_stimulus_1,f01_stimulus_2,f01_stimulus_3,f01_stimulus_4,f01_stimulus_5,f01_stimulus_6,f01_stimulus_7,f01_stimulus_8,f01_stimulus_9,f01_stimulus_10,f02_stimulus_1,f02_stimulus_2,f02_stimulus_3,f02_stimulus_4,f02_stimulus_5,f02_stimulus_6,f02_stimulus_7,f02_stimulus_8,f02_stimulus_9,f02_stimulus_10,f03_stimulus_1,f03_stimulus_2,f03_stimulus_3,f03_stimulus_4,f03_stimulus_5,f03_stimulus_6,f03_stimulus_7,f03_stimulus_8,f03_stimulus_9,f03_stimulus_10,f04_stimulus_1,f04_stimulus_2,f04_stimulus_3,f04_stimulus_4,f04_stimulus_5,f04_stimulus_6,f04_stimulus_7,f04_stimulus_8,f04_stimulus_9,f04_stimulus_10,f05_stimulus_1,f05_stimulus_2,f05_stimulus_3,f05_stimulus_4,f05_stimulus_5,f05_stimulus_6,f05_stimulus_7,f05_stimulus_8,f05_stimulus_9,f05_stimulus_10,f06_stimulus_1,f06_stimulus_2,f06_stimulus_3,f06_stimulus_4,f06_stimulus_5,f06_stimulus_6,f06_stimulus_7,f06_stimulus_8,f06_stimulus_9,f06_stimulus_10,f07_stimulus_1,f07_stimulus_2,f07_stimulus_3,f07_stimulus_4,f07_stimulus_5,f07_stimulus_6,f07_stimulus_7,f07_stimulus_8,f07_stimulus_9,f07_stimulus_10
0.1385,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1395,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1405,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1415,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1425,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1435,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1445,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1455,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1465,19.19346939,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1475,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1485,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
0.1495,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.80653061,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.56367347,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.28122448,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.1610204,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.07020408,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489,-0.27224489
